file,audio_kmeans_lables,id
taiwan_bar-20250904182327-935599272560302,0,taiwan_bar
taiwan_bar-20250906000800-928302646393916,3,taiwan_bar
taiwan_bar-20250907000218-1069892868626983,0,taiwan_bar
taiwan_bar-20250909143049-1398123284912348,0,taiwan_bar
taiwan_bar-20250909214957-1415050486755997,0,taiwan_bar
taiwan_bar-20250909215602-1395438888737071,1,taiwan_bar
taiwan_bar-20250909231009-2015312429332761,0,taiwan_bar
taiwan_bar-20250910005006-1442042477529164,0,taiwan_bar
taiwan_bar-20250911001344-1807633793282745,0,taiwan_bar
taiwan_bar-20250913082649-1258284082873951,2,taiwan_bar
taiwan_bar-20250914073809-908926708286420,0,taiwan_bar
taiwan_bar-20250914183827-1293409992613523,0,taiwan_bar
taiwan_bar-20250915122757-921401150467569,0,taiwan_bar
taiwan_bar-20250916081350-25580740478261174,0,taiwan_bar
taiwan_bar-20250917215623-1462239702193578,0,taiwan_bar
taiwan_bar-20250919075445-25715192254789390,0,taiwan_bar
taiwan_bar-20250920232323-1766048930997078,0,taiwan_bar
taiwan_bar-20250925065535-919695343919542,0,taiwan_bar
taiwan_bar-20250925154651-875198755488833,0,taiwan_bar
taiwan_bar-20250930175817-1578164333303065,3,taiwan_bar
taiwan_bar-20251002004447-2065564050907249,0,taiwan_bar
taiwan_bar-20251003011739-673598182440903,0,taiwan_bar
taiwan_bar-20251006180010-1215200757390219,3,taiwan_bar
taiwan_bar-20251009201650-4163528400565760,0,taiwan_bar
taiwan_bar-20251010203040-1946249892928132,2,taiwan_bar
taiwan_bar-20251016124011-1214933290705212,0,taiwan_bar
taiwan_bar-20251023121823-4376701092561258,0,taiwan_bar
taiwan_bar-20251024080148-1182423844104570,0,taiwan_bar
taiwan_bar-20251026191307-823925054000772,0,taiwan_bar
taiwan_bar-20251114143550-888597237237418,0,taiwan_bar
taiwan_bar-20251114143625-1266669458650714,0,taiwan_bar
taiwan_bar-20251114143645-1591836411720420,0,taiwan_bar
taiwan_bar-20251114143702-3780546598921290,0,taiwan_bar
taiwan_bar-20251114143831-1295961768602770,2,taiwan_bar
taiwan_bar-20251114143900-2090049775076187,0,taiwan_bar
taiwan_bar-20251118165442-1462061068722468,3,taiwan_bar
taiwan_bar-20251120080306-1880529342556016,0,taiwan_bar
taiwan_bar-20251121080844-2079890556109981,0,taiwan_bar
taiwan_bar-20251121134512-905363745305468,2,taiwan_bar
taiwan_bar-20251121235237-3837761126355358,0,taiwan_bar
taiwan_bar-20251126183304-2417363768733571,0,taiwan_bar
taiwan_bar-20251128152321-918985934017520,0,taiwan_bar
taiwan_bar-20251201010854-1178938140977962,2,taiwan_bar
taiwan_bar-20251204195044-3056801174513896,2,taiwan_bar
taiwan_bar-20251204205328-812389558537932,0,taiwan_bar
taiwan_bar-20251205180759-1227662002150358,2,taiwan_bar
taiwan_bar-20251208232108-2319105475229025,0,taiwan_bar
taiwan_bar-20251211174453-1223100079375511,0,taiwan_bar
taiwan_bar-20251213002444-955707563697884,2,taiwan_bar
taiwan_bar-20251213215830-1199501585692209,2,taiwan_bar
taiwan_bar-20251215112442-1232279071593792,2,taiwan_bar
taiwan_bar-20251215231955-1584911845780365,2,taiwan_bar
taiwan_bar-20251218032701-4296403607269659,1,taiwan_bar
taiwan_bar-20251220172159-936331885741446,0,taiwan_bar
taiwan_bar-20251221093045-1517502762681851,2,taiwan_bar
taiwan_bar-20251221120000-1681087919978795,2,taiwan_bar
taiwan_bar-20251222085313-893857453508027,0,taiwan_bar
taiwan_bar-20251227150651-2646525005740957,0,taiwan_bar
taiwan_bar-20251227151312-873656145653243,2,taiwan_bar
taiwan_bar-20251228215519-1210197967943196,0,taiwan_bar
taiwan_bar-20251229210904-1256293213068139,2,taiwan_bar
taiwan_bar-20260101104024-828674270191604,1,taiwan_bar
taiwan_bar-20260101223834-1296491042309097,2,taiwan_bar
taiwan_bar-20260102041231-1055360660984490,3,taiwan_bar
taiwan_bar-20260102211051-1520040500126340,0,taiwan_bar
taiwan_bar-20260105192454-2026561748077842,0,taiwan_bar
taiwan_bar-20260107173148-1168611738681640,0,taiwan_bar
taiwan_bar-20260112073157-884847594167066,0,taiwan_bar
taiwan_bar-20260112145326-1217583017237348,0,taiwan_bar
taiwan_bar-20260126103923-1595991464929347,2,taiwan_bar
taiwan_bar-20260126142210-1262167752490228,0,taiwan_bar
taiwan_bar-20260126142213-1800508317307481,3,taiwan_bar
taiwan_bar-20260127235144-900627705884354,2,taiwan_bar
taiwan_bar-20260211004909-1388488472425016,0,taiwan_bar
taiwan_bar-20260212231838-899259503035035,0,taiwan_bar
taiwanniu421-20250212013735-1226201502951333,0,taiwanniu421
taiwanniu421-20250212013735-1413314203592282,1,taiwanniu421
taiwanniu421-20250212013735-1448930800013765,0,taiwanniu421
taiwanniu421-20250212013735-1467537134738672,0,taiwanniu421
taiwanniu421-20250212013735-26990480967206228,0,taiwanniu421
taiwanniu421-20250212013735-3814753431994494,0,taiwanniu421
taiwanniu421-20250212013735-801916982304057,1,taiwanniu421
taiwanniu421-20250301154441-1462286042257050,0,taiwanniu421
taiwanniu421-20250320171204-750776261209811,0,taiwanniu421
taiwanniu421-20250402163557-2136334730520781,0,taiwanniu421
taiwanniu421-20250424202751-1961871014709508,0,taiwanniu421
taiwanniu421-20250505181831-851744854552786,0,taiwanniu421
taiwanniu421-20250508164045-2150913492394692,3,taiwanniu421
taiwanniu421-20250515105637-903970682235052,0,taiwanniu421
taiwanniu421-20250523234402-1455902109250975,3,taiwanniu421
taiwanniu421-20250530073404-755168104055927,0,taiwanniu421
taiwanniu421-20250601212701-928482369835092,3,taiwanniu421
taiwanniu421-20250607200956-1412503537342038,3,taiwanniu421
taiwanniu421-20250609133941-924416276627404,0,taiwanniu421
taiwanniu421-20250611110358-1469824141230304,0,taiwanniu421
taiwanniu421-20250623091239-1208595434777423,1,taiwanniu421
taiwanniu421-20250624011629-2008599216364102,0,taiwanniu421
taiwanniu421-20250626175357-1595898318198312,3,taiwanniu421
taiwanniu421-20250628210838-26153577294276710,0,taiwanniu421
taiwanniu421-20250629021231-1662351872117682,3,taiwanniu421
taiwanniu421-20250629170026-1690588795634126,3,taiwanniu421
taiwanniu421-20250704174404-2354565771635860,3,taiwanniu421
taiwanniu421-20250705100805-2386629108450877,3,taiwanniu421
taiwanniu421-20250712171827-797151149461128,1,taiwanniu421
taiwanniu421-20250715200510-1208945324732421,2,taiwanniu421
taiwanniu421-20250722223012-1250730636389443,0,taiwanniu421
taiwanniu421-20250723171757-921893913683462,3,taiwanniu421
taiwanniu421-20250723212947-2647414398962567,3,taiwanniu421
taiwanniu421-20250805025900-796479119526682,3,taiwanniu421
taiwanniu421-20250806131030-754575164111989,0,taiwanniu421
taiwanniu421-20250806192544-1244586943727134,0,taiwanniu421
taiwanniu421-20250806214105-1633687790982442,1,taiwanniu421
taiwanniu421-20250808205019-1580047369921500,0,taiwanniu421
taiwanniu421-20250810183248-3405711229586571,0,taiwanniu421
taiwanniu421-20250818010334-1475108590955002,0,taiwanniu421
taiwanniu421-20250819145549-1225254263087971,0,taiwanniu421
taiwanniu421-20250819205933-1229945532659978,0,taiwanniu421
taiwanniu421-20250820124317-2726473984542875,0,taiwanniu421
taiwanniu421-20250821113940-1169333608429249,0,taiwanniu421
taiwanniu421-20250829000905-1989719675226000,3,taiwanniu421
taiwanniu421-20250829075826-926155290012587,3,taiwanniu421
taiwanniu421-20250831114517-2683078435392512,3,taiwanniu421
taiwanniu421-20250902161245-914154940986196,0,taiwanniu421
taiwanniu421-20250904120928-1255342762588475,3,taiwanniu421
taiwanniu421-20250904134400-3187776278068533,2,taiwanniu421
taiwanniu421-20250909132935-2368646403601463,3,taiwanniu421
taiwanniu421-20250910123003-751242037808638,0,taiwanniu421
taiwanniu421-20250912190040-1444265497423325,3,taiwanniu421
taiwanniu421-20250912220923-1677426203636878,3,taiwanniu421
taiwanniu421-20250919145845-1416809370128347,0,taiwanniu421
taiwanniu421-20250922205317-789418233604769,2,taiwanniu421
taiwanniu421-20250930003707-606770952531377,0,taiwanniu421
taiwanniu421-20250930081421-1453978069590999,3,taiwanniu421
taiwanniu421-20251001151113-901689886118810,0,taiwanniu421
taiwanniu421-20251003151257-1511889220354322,0,taiwanniu421
taiwanniu421-20251010153717-1666642668082958,3,taiwanniu421
taiwanniu421-20251015234729-967907342227190,1,taiwanniu421
taiwanniu421-20251018142733-1545924919801724,0,taiwanniu421
taiwanniu421-20251021171043-1625108748365899,2,taiwanniu421
taiwanniu421-20251026005632-1254349876801507,0,taiwanniu421
taiwanniu421-20251031191805-1860287464620983,0,taiwanniu421
taiwanniu421-20251102045322-1462115298876093,1,taiwanniu421
taiwanniu421-20251105000957-2984002598472477,0,taiwanniu421
taiwanniu421-20251112004346-797974192852569,2,taiwanniu421
taiwanniu421-20251208124829-933457495926867,3,taiwanniu421
taiwanniu421-20251208142027-1485307452926733,0,taiwanniu421
taiwanniu421-20251208142249-1619427955868006,3,taiwanniu421
taiwanniu421-20251208142440-936449558715485,0,taiwanniu421
taiwanniu421-20251208142518-1264020219166114,3,taiwanniu421
taiwanniu421-20251209140110-762527906929718,0,taiwanniu421
taiwanniu421-20251221211716-1225134463149502,3,taiwanniu421
taiwanniu421-20251221211717-1658870492208148,0,taiwanniu421
taiwanniu421-20251226004151-786624153965877,1,taiwanniu421
taiwanniu421-20251229120822-1222576026692791,0,taiwanniu421
taiwanniu421-20251229120944-2102238547220449,0,taiwanniu421
taiwanniu421-20251229121111-1462278565482036,0,taiwanniu421
taiwanniu421-20260101174246-1467198508349080,1,taiwanniu421
taiwanniu421-20260102111145-4304028149885686,0,taiwanniu421
taiwanniu421-20260103133749-887091000909858,2,taiwanniu421
taiwanniu421-20260105124609-893823706876936,0,taiwanniu421
taiwanniu421-20260109120431-26719723790966346,0,taiwanniu421
taiwanniu421-20260123151154-1296315919221719,0,taiwanniu421
teacherchiang-20250208200220-1229997485169826,0,teacherchiang
teacherchiang-20250208200220-1233390832083675,0,teacherchiang
teacherchiang-20250208200220-1267138691988834,2,teacherchiang
teacherchiang-20250208200220-1401854654955944,3,teacherchiang
teacherchiang-20250208200220-1431929528453658,0,teacherchiang
teacherchiang-20250208200220-1546064846475315,2,teacherchiang
teacherchiang-20250208200220-1577981356866491,2,teacherchiang
teacherchiang-20250208200220-1614638063011434,1,teacherchiang
teacherchiang-20250208200220-2098452180909673,2,teacherchiang
teacherchiang-20250208200220-2386466825187410,0,teacherchiang
teacherchiang-20250208200220-25931591219791186,2,teacherchiang
teacherchiang-20250208200220-782692311517885,2,teacherchiang
teacherchiang-20250208200220-783624414101936,0,teacherchiang
teacherchiang-20250208200220-849935938024442,2,teacherchiang
teacherchiang-20250208200220-873463705575743,2,teacherchiang
teacherchiang-20250208200220-901083605648830,3,teacherchiang
teacherchiang-20250208200220-903756002300064,0,teacherchiang
teacherchiang-20250209223448-800327893079691,0,teacherchiang
teacherchiang-20250211202610-881304691459808,0,teacherchiang
teacherchiang-20250212175741-1346827440581146,2,teacherchiang
teacherchiang-20250215194131-1448656309938049,2,teacherchiang
teacherchiang-20250216074516-25718528937812535,3,teacherchiang
teacherchiang-20250219080447-4205024129772218,0,teacherchiang
teacherchiang-20250220235052-1593218365325931,2,teacherchiang
teacherchiang-20250224141142-1764562747545110,0,teacherchiang
teacherchiang-20250304000133-2669442043455177,0,teacherchiang
teacherchiang-20250310170802-755127047653284,1,teacherchiang
teacherchiang-20250313214448-924435603419633,3,teacherchiang
teacherchiang-20250315204433-879879048164174,0,teacherchiang
teacherchiang-20250315221007-897682219444250,2,teacherchiang
teacherchiang-20250315224629-1419206499739463,3,teacherchiang
teacherchiang-20250317231232-907232381846171,2,teacherchiang
teacherchiang-20250321194353-1450022626635885,2,teacherchiang
teacherchiang-20250325162221-1580873536392288,0,teacherchiang
teacherchiang-20250327084244-1223571936627084,3,teacherchiang
teacherchiang-20250328095936-1640846353586644,2,teacherchiang
teacherchiang-20250328223917-1655755828747251,1,teacherchiang
teacherchiang-20250330092549-1218753433187763,3,teacherchiang
teacherchiang-20250405182252-879792548237681,2,teacherchiang
teacherchiang-20250409194101-26141974615428208,2,teacherchiang
teacherchiang-20250412085611-1584550439464673,0,teacherchiang
teacherchiang-20250417234210-1206064791243675,2,teacherchiang
teacherchiang-20250422214549-1431583701810597,1,teacherchiang
teacherchiang-20250425005118-1443011810522990,2,teacherchiang
teacherchiang-20250429173315-882226884521823,1,teacherchiang
teacherchiang-20250429212122-1422503745986465,0,teacherchiang
teacherchiang-20250429230723-1616559312860442,2,teacherchiang
teacherchiang-20250430022056-1712283073100361,3,teacherchiang
teacherchiang-20250430070221-919833853718028,3,teacherchiang
teacherchiang-20250430085627-1225741912390936,3,teacherchiang
teacherchiang-20250430192857-2974631389401957,1,teacherchiang
teacherchiang-20250430194501-1220792439593773,1,teacherchiang
teacherchiang-20250502160742-879551081562637,3,teacherchiang
teacherchiang-20250502180817-906064331957529,3,teacherchiang
teacherchiang-20250502221323-1970077447196812,2,teacherchiang
teacherchiang-20250509092419-1211655613936151,0,teacherchiang
teacherchiang-20250509171244-583924027899038,3,teacherchiang
teacherchiang-20250510114426-1895781287702983,3,teacherchiang
teacherchiang-20250516170659-1638978363945916,3,teacherchiang
teacherchiang-20250518001343-1931524927451781,1,teacherchiang
teacherchiang-20250519160856-1362508852299468,3,teacherchiang
teacherchiang-20250521195000-880501824819460,3,teacherchiang
teacherchiang-20250523015348-926420457002934,3,teacherchiang
teacherchiang-20250529225214-1425800155873489,2,teacherchiang
teacherchiang-20250529235503-896647686455827,3,teacherchiang
teacherchiang-20250601011221-1207804574860488,0,teacherchiang
teacherchiang-20250601220225-1756576515511714,3,teacherchiang
teacherchiang-20250603112742-1155631029792907,2,teacherchiang
teacherchiang-20250607215140-3448411415325681,0,teacherchiang
teacherchiang-20250613131414-1468912071505519,3,teacherchiang
teacherchiang-20250622140112-1185784746969329,2,teacherchiang
teacherchiang-20250702085354-2058614338259286,3,teacherchiang
teacherchiang-20250703095732-1195396595908655,3,teacherchiang
teacherchiang-20250706072934-1443466590438985,2,teacherchiang
teacherchiang-20250706185722-1410163444151060,0,teacherchiang
teacherchiang-20250707110513-870170299233524,3,teacherchiang
teacherchiang-20250707204826-1403730117897568,3,teacherchiang
teacherchiang-20250708011455-1482549803200677,1,teacherchiang
teacherchiang-20250709150313-1854182711898722,3,teacherchiang
teacherchiang-20250711073051-1393402822534269,3,teacherchiang
teacherchiang-20250712133632-1525373252088676,3,teacherchiang
teacherchiang-20250713225911-24793937513616314,3,teacherchiang
teacherchiang-20250714000555-1778045092884399,0,teacherchiang
teacherchiang-20250714014753-1638086514049762,2,teacherchiang
teacherchiang-20250714065851-1665567597747523,2,teacherchiang
teacherchiang-20250717015119-4549701428598931,2,teacherchiang
teacherchiang-20250718214709-26035334989395940,3,teacherchiang
teacherchiang-20250718214742-1572994197252516,2,teacherchiang
teacherchiang-20250719175803-830440226686590,3,teacherchiang
teacherchiang-20250722095752-1064456685870170,3,teacherchiang
teacherchiang-20250722181854-1217254827200240,3,teacherchiang
teacherchiang-20250723172514-915382551275371,3,teacherchiang
teacherchiang-20250728092717-1514849657311759,0,teacherchiang
teacherchiang-20250729224932-1532095875146671,2,teacherchiang
teacherchiang-20250731211523-756416700865873,2,teacherchiang
teacherchiang-20250801055511-1198990659076972,1,teacherchiang
teacherchiang-20250801183717-2013549775889342,1,teacherchiang
teacherchiang-20250801212843-882366081370756,3,teacherchiang
teacherchiang-20250802161040-916335870759369,2,teacherchiang
teacherchiang-20250803220418-2203997310003848,2,teacherchiang
teacherchiang-20250803234959-943173111393050,1,teacherchiang
teacherchiang-20250804032910-1648584106555167,2,teacherchiang
teacherchiang-20250806173007-708889042306659,2,teacherchiang
teacherchiang-20250806181122-3217852575066890,3,teacherchiang
teacherchiang-20250806191657-1263919872322260,2,teacherchiang
teacherchiang-20250806193824-1213781100842157,1,teacherchiang
teacherchiang-20250806211416-1228350379492923,3,teacherchiang
teacherchiang-20250806213643-908826618202252,1,teacherchiang
teacherchiang-20250806230259-1592160125242466,2,teacherchiang
teacherchiang-20250806230608-800247643125348,3,teacherchiang
teacherchiang-20250807005743-617781061428499,3,teacherchiang
teacherchiang-20250807010332-3468784386607417,2,teacherchiang
teacherchiang-20250807011531-1210730277844167,3,teacherchiang
teacherchiang-20250807013619-1538095471015605,3,teacherchiang
teacherchiang-20250807024536-671954515941350,2,teacherchiang
teacherchiang-20250807043724-1823874558268183,2,teacherchiang
teacherchiang-20250807044313-903390809038661,1,teacherchiang
teacherchiang-20250807044431-1803517210347077,3,teacherchiang
teacherchiang-20250807144615-1610839083598531,0,teacherchiang
teacherchiang-20250807184014-875811205434034,0,teacherchiang
teacherchiang-20250808215539-1228753062116704,0,teacherchiang
teacherchiang-20250810015401-875739061757771,0,teacherchiang
teacherchiang-20250810203745-1683757709450673,3,teacherchiang
teacherchiang-20250812213810-1592144555188094,0,teacherchiang
teacherchiang-20250813191152-876957155132652,0,teacherchiang
teacherchiang-20250814190248-1549780992915808,0,teacherchiang
teacherchiang-20250814205752-1645046390269394,3,teacherchiang
teacherchiang-20250816205516-1863101154331138,0,teacherchiang
teacherchiang-20250817210340-896051413070225,0,teacherchiang
teacherchiang-20250818190412-1491598399286828,0,teacherchiang
teacherchiang-20250820210422-1223241909257040,1,teacherchiang
teacherchiang-20250822210500-1442882247450278,3,teacherchiang
teacherchiang-20250825180432-1361619592404812,2,teacherchiang
teacherchiang-20250826020128-764622929528436,3,teacherchiang
teacherchiang-20250826221152-897515312673776,3,teacherchiang
teacherchiang-20250827211923-1664305768270244,0,teacherchiang
teacherchiang-20250828181323-927761306341977,0,teacherchiang
teacherchiang-20250829022632-1216113070129907,3,teacherchiang
teacherchiang-20250829213035-1996374814562651,2,teacherchiang
teacherchiang-20250830124338-927688573264422,0,teacherchiang
teacherchiang-20250901025708-1665184481165027,0,teacherchiang
teacherchiang-20250903111512-1221353316187968,3,teacherchiang
teacherchiang-20250903154458-822647054158951,3,teacherchiang
teacherchiang-20250903174338-903813689261073,2,teacherchiang
teacherchiang-20250903184646-2077322626421773,0,teacherchiang
teacherchiang-20250903185329-1566799417891217,2,teacherchiang
teacherchiang-20250903211116-871621382360324,3,teacherchiang
teacherchiang-20250904180409-1207339764878525,0,teacherchiang
teacherchiang-20250906180842-1411959019780257,2,teacherchiang
teacherchiang-20250907140814-1555258502432233,3,teacherchiang
teacherchiang-20250907210430-1204068195233496,0,teacherchiang
teacherchiang-20250910035246-2745315125813480,3,teacherchiang
teacherchiang-20250910140520-1175339498005639,0,teacherchiang
teacherchiang-20250911175838-911993214619949,0,teacherchiang
teacherchiang-20250912000412-1551963319427482,3,teacherchiang
teacherchiang-20250913025910-2149802425827494,0,teacherchiang
teacherchiang-20250913100133-1933970764224563,2,teacherchiang
teacherchiang-20250913135350-1412960913538650,0,teacherchiang
teacherchiang-20250913214136-1671451377360764,3,teacherchiang
teacherchiang-20250914100522-26367237529548958,3,teacherchiang
teacherchiang-20250914215346-1818213552195258,3,teacherchiang
teacherchiang-20250915182015-881349284602333,3,teacherchiang
teacherchiang-20250915211225-867814982822583,3,teacherchiang
teacherchiang-20250916123630-26219307301008059,3,teacherchiang
teacherchiang-20250916231542-2062930484554854,3,teacherchiang
teacherchiang-20250917090710-1333298535509542,3,teacherchiang
teacherchiang-20250917104634-3846145955517160,3,teacherchiang
teacherchiang-20250917135121-4460641364206542,3,teacherchiang
teacherchiang-20250918132714-1201967448767761,3,teacherchiang
teacherchiang-20250918180353-1214154613674753,0,teacherchiang
teacherchiang-20250919005234-913438557846358,3,teacherchiang
teacherchiang-20250919204727-898055995956252,3,teacherchiang
teacherchiang-20250919210524-1970667673517085,3,teacherchiang
teacherchiang-20250920110322-2009372352957868,2,teacherchiang
teacherchiang-20250922211000-1807807529906227,0,teacherchiang
teacherchiang-20250923210332-1385409129433464,3,teacherchiang
teacherchiang-20250924210347-1949278695988130,0,teacherchiang
teacherchiang-20250925180248-1534447467635983,2,teacherchiang
teacherchiang-20250925203526-1447975946944822,3,teacherchiang
teacherchiang-20250926204849-3616352541870894,3,teacherchiang
teacherchiang-20250929210520-2317617768743864,3,teacherchiang
teacherchiang-20250930010510-771041675490582,2,teacherchiang
teacherchiang-20250930205201-891700190282265,3,teacherchiang
teacherchiang-20251002061918-941144291911559,3,teacherchiang
teacherchiang-20251002122534-1524947448598318,3,teacherchiang
teacherchiang-20251002183248-927314266298607,2,teacherchiang
teacherchiang-20251003030407-1562683028299667,2,teacherchiang
teacherchiang-20251004120440-2312347702565841,2,teacherchiang
teacherchiang-20251006210307-839431015813158,3,teacherchiang
teacherchiang-20251011065443-1202045332043590,1,teacherchiang
teacherchiang-20251014173406-1581906583124385,3,teacherchiang
teacherchiang-20251015202650-806856512424387,3,teacherchiang
teacherchiang-20251017012732-1453939272789253,2,teacherchiang
teacherchiang-20251017123130-880082688099766,3,teacherchiang
teacherchiang-20251019221038-1416192629380961,2,teacherchiang
teacherchiang-20251020130327-2681045058920159,0,teacherchiang
teacherchiang-20251020213819-1394913025764957,3,teacherchiang
teacherchiang-20251022104647-2103896257010080,3,teacherchiang
teacherchiang-20251022124338-1378293210714052,3,teacherchiang
teacherchiang-20251023130400-2007568009787697,3,teacherchiang
teacherchiang-20251023155040-2740854809580694,3,teacherchiang
teacherchiang-20251023180254-749286774905068,0,teacherchiang
teacherchiang-20251026212450-2225608724598111,3,teacherchiang
teacherchiang-20251027192156-1592291581692949,2,teacherchiang
teacherchiang-20251028210313-1482887433535333,3,teacherchiang
teacherchiang-20251029210753-738184385751636,3,teacherchiang
teacherchiang-20251031163123-1211503901069819,3,teacherchiang
teacherchiang-20251031210309-941836295567156,1,teacherchiang
teacherchiang-20251101183850-1127531376023351,0,teacherchiang
teacherchiang-20251103191701-1978692356411272,2,teacherchiang
teacherchiang-20251103203646-1210771783991148,3,teacherchiang
teacherchiang-20251105213458-1913106472639334,3,teacherchiang
teacherchiang-20251107211407-895765683242495,3,teacherchiang
teacherchiang-20251109210537-1161052322318494,3,teacherchiang
teacherchiang-20251110211703-771288652685172,3,teacherchiang
teacherchiang-20251111210725-3456391164498962,3,teacherchiang
teacherchiang-20251113165632-1284694123502221,3,teacherchiang
teacherchiang-20251113181246-1524870285284418,2,teacherchiang
teacherchiang-20251114211014-1224165742492310,3,teacherchiang
teacherchiang-20251115210441-1860887574559182,3,teacherchiang
teacherchiang-20251116215817-902491068832357,2,teacherchiang
teacherchiang-20251117212255-1601799384167222,3,teacherchiang
teacherchiang-20251118024051-866992755955307,3,teacherchiang
teacherchiang-20251118213416-885346074265907,3,teacherchiang
teacherchiang-20251120012140-1778473272843114,0,teacherchiang
teacherchiang-20251120051330-1156649863081374,3,teacherchiang
teacherchiang-20251120181237-25938441702512743,0,teacherchiang
teacherchiang-20251122005209-1931651917558783,2,teacherchiang
teacherchiang-20251122211349-1244778107563664,3,teacherchiang
teacherchiang-20251124210234-855486010809744,3,teacherchiang
teacherchiang-20251125220327-1534384144526764,0,teacherchiang
teacherchiang-20251127190914-1399591284993913,3,teacherchiang
teacherchiang-20251127190944-1251970136908796,2,teacherchiang
teacherchiang-20251127231607-2175334483293968,3,teacherchiang
teacherchiang-20251128225102-1248229167246781,3,teacherchiang
teacherchiang-20251128232000-1439714097570415,1,teacherchiang
teacherchiang-20251130212004-1401724488400648,1,teacherchiang
teacherchiang-20251130213737-710621872132164,3,teacherchiang
teacherchiang-20251201124844-920892593619625,3,teacherchiang
teacherchiang-20251202085248-3249441918562281,0,teacherchiang
teacherchiang-20251202204344-837070699353635,3,teacherchiang
teacherchiang-20251203205711-834216312995101,3,teacherchiang
teacherchiang-20251203211737-930655622877328,2,teacherchiang
teacherchiang-20251204182338-1873161123343866,2,teacherchiang
teacherchiang-20251207203538-4289098384738760,0,teacherchiang
teacherchiang-20251208181314-856214060807704,2,teacherchiang
teacherchiang-20251209212808-1475458197519966,3,teacherchiang
teacherchiang-20251210100559-1383056423030090,3,teacherchiang
teacherchiang-20251211214232-1297554808878731,3,teacherchiang
teacherchiang-20251212203508-904183652398669,2,teacherchiang
teacherchiang-20251215082132-2766369423704625,3,teacherchiang
teacherchiang-20251216211523-2488082284940729,3,teacherchiang
teacherchiang-20251216231850-1203198662017359,0,teacherchiang
teacherchiang-20251218181207-1826548711341834,0,teacherchiang
teacherchiang-20251219212242-1179419990648840,3,teacherchiang
teacherchiang-20251220110559-701065176306179,3,teacherchiang
teacherchiang-20251223210258-1212282351029262,0,teacherchiang
teacherchiang-20251224210158-2195573177843703,3,teacherchiang
teacherchiang-20251225004658-1900494260583645,3,teacherchiang
teacherchiang-20251226234511-1635479934532911,3,teacherchiang
teacherchiang-20251227210959-25684569361172382,2,teacherchiang
teacherchiang-20251229001345-1199446442303826,2,teacherchiang
teacherchiang-20251229184259-1575582170357180,0,teacherchiang
teacherchiang-20251231133248-1709050073406677,2,teacherchiang
teacherchiang-20260102172041-1227571262673970,0,teacherchiang
teacherchiang-20260105053503-931939199267585,3,teacherchiang
teacherchiang-20260106100756-2008607419703567,0,teacherchiang
teacherchiang-20260112095037-1433382535046671,3,teacherchiang
teacherchiang-20260114044801-1202988051952036,0,teacherchiang
teacherchiang-20260119115705-3807977039509754,0,teacherchiang
teacherchiang-20260125114229-2405821719878924,3,teacherchiang
teacherchiang-20260203144310-1879286926031615,2,teacherchiang
teacherchiang-20260206105658-1745681156341291,3,teacherchiang
teacherchiang-20260211222105-1920950615496425,2,teacherchiang
teacherchiang-20260212035234-1408558977718174,2,teacherchiang
teacherchiang-20260212052107-1831456430905846,3,teacherchiang
teacherchiang-20260214230354-741839598993319,3,teacherchiang
tesscube-20250627161454-1568210370960902,1,tesscube
tesscube-20250717193846-1580407809904244,3,tesscube
tesscube-20250804141815-1455691585913847,3,tesscube
tesscube-20250817025553-26693359100267218,0,tesscube
tesscube-20250908102451-845391801892649,2,tesscube
tesscube-20250912111025-884316971036711,0,tesscube
tesscube-20250918133123-2087767188744663,3,tesscube
tesscube-20251008154835-2186520385087357,3,tesscube
tesscube-20251112134119-1248426806685295,1,tesscube
tesscube-20251215173823-1989454552007977,2,tesscube
tesscube-20251216235259-1441413564395804,2,tesscube
tesscube-20251217103432-1718893472417592,2,tesscube
tesscube-20251218194139-1445129720736766,0,tesscube
tesscube-20251220014401-1549583346146373,1,tesscube
tesscube-20251226151238-1237689198554303,2,tesscube
tesscube-20251227213006-1636301147800959,2,tesscube
tesscube-20260103030927-902859746061548,2,tesscube
thechef_fred-20250104151917-1443934007181629,0,thechef_fred
thechef_fred-20250208121745-1436288264602486,2,thechef_fred
thechef_fred-20250403200433-1164320922290949,0,thechef_fred
thechef_fred-20250418172706-1616333235939387,0,thechef_fred
thechef_fred-20250423192210-1224016926572877,3,thechef_fred
thechef_fred-20250424201541-911259505095907,2,thechef_fred
thechef_fred-20250426003147-1612514433097020,3,thechef_fred
thechef_fred-20250430142031-2285335845286084,2,thechef_fred
thechef_fred-20250430180327-1409321413843038,2,thechef_fred
thechef_fred-20250501064615-1599670738010452,1,thechef_fred
thechef_fred-20250501113136-1197271162192332,3,thechef_fred
thechef_fred-20250501135409-1987884835446757,2,thechef_fred
thechef_fred-20250501192535-1230803345345111,0,thechef_fred
thechef_fred-20250503192153-3885464191759720,3,thechef_fred
thechef_fred-20250508204958-1193737325893131,2,thechef_fred
thechef_fred-20250511175116-908400658623600,0,thechef_fred
thechef_fred-20250528153640-1408252387702547,0,thechef_fred
thechef_fred-20250528220435-1848690029146895,3,thechef_fred
thechef_fred-20250528220751-2792914914381795,2,thechef_fred
thechef_fred-20250601185856-4297030990611121,2,thechef_fred
thechef_fred-20250606031051-1085166777099573,0,thechef_fred
